[04:08:09] PlayerInput actions explicitly enabled.
[04:08:09] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:28] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
[05:45:29] Move() Running: Input vector is ZERO ((0.00, 0.00)).
